,name,resource,category,homepage,description,projectrank,show,license,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,recent_commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,github_release_downloads,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,gitlab_id,gitlab_url,ignore,docs_url
428,MAPI_LLM,,language-models,https://github.com/maykcaldas/MAPI_LLM,A LLM application developed during the LLM March MADNESS Hackathon https://doi.org/10.1039/D3DD00113J.,5,False,MIT,"['ai-agent', 'dataset']",maykcaldas/MAPI_LLM,https://github.com/maykcaldas/MAPI_LLM,2023-03-30 04:24:54,2024-04-20 03:16:17.000,2024-04-11 22:22:28,31.0,2.0,1.0,7.0,,,9.0,2023-06-29 18:48:44.000,0.0.1,1.0,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
429,MolSLEPA,,generative,https://github.com/tsudalab/MolSLEPA,Interpretable Fragment-based Molecule Design with Self-learning Entropic Population Annealing.,5,False,MIT,['xai'],tsudalab/MolSLEPA,https://github.com/tsudalab/MolSLEPA,2023-04-10 15:04:55,2023-04-13 12:48:49.000,2023-04-13 12:48:49,11.0,1.0,8.0,2.0,,,7.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
430,fplib,,rep-eng,https://github.com/Rutgers-ZRG/libfp,libfp is a library for calculating crystalline fingerprints and measuring similarities of materials.,5,True,MIT,"['lang-c', 'single-paper']",zhuligs/fplib,https://github.com/Rutgers-ZRG/libfp,2015-09-07 08:18:27,2025-09-22 18:24:38.000,2025-09-22 18:24:28,64.0,1.0,2.0,1.0,,3.0,7.0,2024-09-26 20:12:39.000,3.1.2,3.0,2.0,,,1.0,2.0,2.0,,,,,,,,,3.0,,,,,,Rutgers-ZRG/libfp,,,,,,,,,,,,,,,
431,MUSE,,md,https://github.com/chiang-yuan/muse,A python package for fast building amorphous solids and liquid mixtures from @materialsproject computed structures and..,5,True,MIT,"['ml-iap', 'defects-disorder']",chiang-yuan/muse,https://github.com/chiang-yuan/muse,2023-07-29 00:36:06,2025-05-15 22:01:45.000,2025-05-15 22:01:41,59.0,1.0,1.0,9.0,2.0,,7.0,2024-09-18 01:32:57.000,0.1.1,1.0,2.0,,,,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
432,q-pac,,ml-esm,https://gitlab.com/jmargraf/qpac,Kernel charge equilibration method.,5,False,MIT,['electrostatics'],,,2020-11-15 20:11:27,2020-11-15 20:11:27.000,,,4.0,,,2.0,,6.0,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,jmargraf/qpac,https://gitlab.com/jmargraf/qpac,,
433,MXenes4HER,,rep-eng,https://github.com/cnislab/MXenes4HER,Predicting hydrogen evolution (HER) activity over 4500 MXene materials https://doi.org/10.1039/D3TA00344B.,5,False,GPL-3.0,"['materials-discovery', 'catalysis', 'scikit-learn', 'single-paper']",cnislab/MXenes4HER,https://github.com/cnislab/MXenes4HER,2022-11-28 09:27:36,2023-02-27 18:08:05.000,2023-02-27 18:08:05,67.0,4.0,1.0,1.0,,,6.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
434,cnine,,math,https://github.com/risi-kondor/cnine,Cnine tensor library.,5,True,,['lang-cpp'],risi-kondor/cnine,https://github.com/risi-kondor/cnine,2022-10-07 20:54:54,2025-12-18 02:37:26.000,2025-12-18 02:37:25,559.0,4.0,1.0,11.0,1.0,1.0,5.0,,,,8.0,,,6.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,https://risi-kondor.github.io/cnine/
435,paper-ml-robustness-material-property,,unsupervised,https://github.com/mathsphy/paper-ml-robustness-material-property,A critical examination of robustness and generalizability of machine learning prediction of materials properties.,5,False,BSD-3-Clause,"['datasets', 'single-paper']",mathsphy/paper-ml-robustness-material-property,https://github.com/mathsphy/paper-ml-robustness-material-property,2023-02-21 02:38:13,2023-04-13 01:18:02.000,2023-04-13 01:18:02,3.0,3.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
436,rho_learn,,ml-dft,https://github.com/m-stack-org/rho_learn,A proof-of-concept workflow for torch-based electron density learning.,5,False,MIT,"['ml-dft', 'rep-eng']",m-stack-org/rho_learn,https://github.com/m-stack-org/rho_learn,2023-02-14 15:46:26,2023-04-03 07:03:02.000,2023-03-27 16:58:46,98.0,2.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
437,halex,,ml-esm,https://github.com/ecignoni/halex,Hamiltonian Learning for Excited States https://doi.org/10.48550/arXiv.2311.00844.,5,False,,['excited-states'],ecignoni/halex,https://github.com/ecignoni/halex,2023-09-04 06:54:15,2024-02-08 10:20:53.000,2024-02-08 10:20:49,169.0,,3.0,,1.0,,3.0,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
438,OPTIMADE providers dashboard,,datasets,https://www.optimade.org/providers-dashboard/,A dashboard of known providers.,5,False,,,Materials-Consortia/providers-dashboard,https://github.com/Materials-Consortia/providers-dashboard,2020-06-17 16:15:07,2025-12-18 06:51:08.000,2025-05-04 11:00:25,143.0,3.0,18.0,153.0,11.0,18.0,2.0,,,,7.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
439,Alchemical learning,,ml-iap,https://github.com/Luthaf/alchemical-learning,Code for the Modeling high-entropy transition metal alloys with alchemical compression article.,5,False,BSD-3-Clause,"['rep-eng', 'defects-disorder']",Luthaf/alchemical-learning,https://github.com/Luthaf/alchemical-learning,2021-12-02 17:02:00,2023-04-24 18:35:45.000,2023-04-07 10:19:10,120.0,1.0,6.0,1.0,,4.0,2.0,,,,10.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
440,Per-site PAiNN,,rep-learn,https://github.com/learningmatter-mit/per-site_painn,Fork of PaiNN for PerovskiteOrderingGCNNs.,5,False,MIT,"['probabilistic', 'pretrained', 'single-paper']",learningmatter-mit/per-site_painn,https://github.com/learningmatter-mit/per-site_painn,2023-06-04 14:23:49,2023-06-05 17:35:19.000,2023-06-05 17:30:34,123.0,1.0,,,,,2.0,,,,10.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
441,Per-Site CGCNN,,rep-learn,https://github.com/learningmatter-mit/per-site_cgcnn,Crystal graph convolutional neural networks for predicting material properties.,5,False,MIT,"['pretrained', 'single-paper']",learningmatter-mit/per-site_cgcnn,https://github.com/learningmatter-mit/per-site_cgcnn,2023-05-30 18:59:03,2023-06-05 17:38:46.000,2023-06-05 17:38:41,28.0,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
442,Geometric-GNNs,,community,https://github.com/AlexDuvalinho/geometric-gnns,List of Geometric GNNs for 3D atomic systems.,4,False,,"['datasets', 'educational', 'rep-learn']",AlexDuvalinho/geometric-gnns,https://github.com/AlexDuvalinho/geometric-gnns,2023-08-31 09:10:32,2024-02-29 16:25:54.000,2024-02-29 16:25:53,37.0,6.0,1.0,3.0,,1.0,119.0,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
443,ML-in-chemistry-101,,educational,https://github.com/BingqingCheng/ML-in-chemistry-101,The course materials for Machine Learning in Chemistry 101.,4,False,,,BingqingCheng/ML-in-chemistry-101,https://github.com/BingqingCheng/ML-in-chemistry-101,2020-02-09 17:47:07,2020-10-19 08:10:31.000,2020-10-19 08:10:30,13.0,19.0,1.0,,,,84.0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
444,3D-EMGP,,unsupervised,https://github.com/jiaor17/3D-EMGP,[AAAI 2023] The implementation for the paper Energy-Motivated Equivariant Pretraining for 3D Molecular Graphs.,4,False,MIT,"['pretrained', 'rep-learn', 'single-paper']",jiaor17/3D-EMGP,https://github.com/jiaor17/3D-EMGP,2022-05-26 08:10:41,2024-09-14 00:37:28.000,2024-09-14 00:19:53,20.0,7.0,2.0,,,1.0,33.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
445,CatBERTa,,language-models,https://github.com/hoon-ock/CatBERTa,Large Language Model for Catalyst Property Prediction.,4,False,,"['transformer', 'catalysis']",hoon-ock/CatBERTa,https://github.com/hoon-ock/CatBERTa,2023-05-19 18:23:17,2024-03-08 02:59:22.000,2024-03-08 02:59:22,93.0,4.0,1.0,2.0,,,26.0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
446,glp,,ml-iap,https://github.com/sirmarcel/glp,tools for graph-based machine-learning potentials in jax.,4,False,MIT,,sirmarcel/glp,https://github.com/sirmarcel/glp,2023-03-27 15:19:40,2024-04-09 12:06:56.000,2024-03-20 09:00:27,11.0,1.0,1.0,3.0,,,25.0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
447,3DSC Database,,datasets,https://github.com/aimat-lab/3DSC,Repo for the paper publishing the superconductor database with 3D crystal structures.,4,False,https://github.com/aimat-lab/3DSC/blob/main/LICENSE.md,"['superconductors', 'materials-discovery']",aimat-lab/3DSC,https://github.com/aimat-lab/3DSC,2021-11-02 09:07:57,2024-11-21 18:12:10.000,2024-11-21 18:11:56,64.0,5.0,2.0,,1.0,1.0,24.0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
448,Coarse-Graining-Auto-encoders,,unsupervised,https://github.com/learningmatter-mit/Coarse-Graining-Auto-encoders,Implementation of coarse-graining Autoencoders.,4,False,,['single-paper'],learningmatter-mit/Coarse-Graining-Auto-encoders,https://github.com/learningmatter-mit/Coarse-Graining-Auto-encoders,2019-09-16 15:27:57,2019-08-16 21:39:34.000,2019-08-16 21:39:33,14.0,7.0,4.0,,,,21.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
449,ALEBREW,,active-learning,https://github.com/nec-research/alebrew,Official repository for the paper Uncertainty-biased molecular dynamics for learning uniformly accurate interatomic..,4,False,https://github.com/nec-research/alebrew/blob/main/LICENSE.txt,"['ml-iap', 'md']",nec-research/alebrew,https://github.com/nec-research/alebrew,2024-02-27 07:32:23,2024-10-29 15:11:38.000,2024-10-29 15:11:33,3.0,7.0,1.0,,,1.0,21.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
450,Does this material exist?,,community,https://thismaterialdoesnotexist.com/,Vote on whether you think predicted crystal structures could be synthesised.,4,False,MIT,"['for-fun', 'materials-discovery']",ml-evs/this-material-does-not-exist,https://github.com/ml-evs/this-material-does-not-exist,2023-12-01 18:16:28,2024-07-29 09:50:18.000,2024-04-10 12:32:06,16.0,3.0,2.0,2.0,2.0,,18.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
451,DSM-CORE,,educational,https://matsciedu.github.io/DSM-CORE,Data Science for Materials - Collection of Open Educational Resources.,4,False,,,MatSciEdu/DSM-CORE,https://github.com/MatSciEdu/DSM-CORE,2024-10-03 16:29:54,2025-06-18 17:17:31.000,2025-06-18 17:17:31,220.0,7.0,1.0,9.0,1.0,1.0,16.0,,,,5.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
452,Graph Transport Network,,rep-learn,https://github.com/gasteigerjo/gtn,"Graph transport network (GTN), as proposed in Scalable Optimal Transport in High Dimensions for Graph Distances,..",4,False,https://github.com/gasteigerjo/gtn/blob/main/LICENSE.md,['transport-phenomena'],gasteigerjo/gtn,https://github.com/gasteigerjo/gtn,2021-07-11 23:36:22,2023-04-26 14:22:00.000,2023-04-26 14:22:00,9.0,3.0,1.0,,,,15.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
453,chemrev-gpr,,educational,https://github.com/gabor1/chemrev-gpr,Notebooks accompanying the paper on GPR in materials and molecules in Chemical Reviews 2020.,4,False,,,gabor1/chemrev-gpr,https://github.com/gabor1/chemrev-gpr,2020-12-18 23:48:06,2021-05-04 19:21:34.000,2021-05-04 19:21:30,10.0,8.0,4.0,,,,12.0,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
454,paper-data-redundancy,,datasets,https://github.com/mathsphy/paper-data-redundancy,Repo for the paper Exploiting redundancy in large materials datasets for efficient machine learning with less data.,4,False,BSD-3-Clause,"['small-data', 'single-paper']",mathsphy/paper-data-redundancy,https://github.com/mathsphy/paper-data-redundancy,2023-06-10 15:00:28,2024-09-23 13:37:50.000,2024-09-23 13:37:49,18.0,1.0,2.0,,,,11.0,2023-10-11 14:09:07.000,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
455,gkx: Green-Kubo Method in JAX,,rep-learn,https://github.com/sirmarcel/gkx,Green-Kubo + JAX + MLPs = Anharmonic Thermal Conductivities Done Fast.,4,False,MIT,['transport-phenomena'],sirmarcel/gkx,https://github.com/sirmarcel/gkx,2023-04-30 12:25:16,2025-02-19 15:56:12.000,2024-03-20 09:05:14,3.0,2.0,1.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
456,Mapping out phase diagrams with generative classifiers,,generative,https://github.com/arnoldjulian/Mapping-out-phase-diagrams-with-generative-classifiers,Repository for our ``Mapping out phase diagrams with generative models paper.,4,False,MIT,['phase-transition'],arnoldjulian/Mapping-out-phase-diagrams-with-generative-classifiers,https://github.com/arnoldjulian/Mapping-out-phase-diagrams-with-generative-classifiers,2023-06-07 21:43:14,2023-06-27 08:12:29.000,2023-06-27 08:12:29,39.0,2.0,1.0,,,,8.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
457,MatML,,ml-iap,https://github.com/materialyzeai/matml,"Full MatML Docker image, including MatGL, MatCalc, MatPES and LAMMPS with ML-GNNP and ML-SNAP.",4,False,BSD-3-Clause,"['md', 'uip', 'rep-learn', 'pretrained']",materialsvirtuallab/matml,https://github.com/materialyzeai/matml,2025-04-01 20:08:28,2025-12-01 21:26:30.000,2025-12-01 21:26:30,55.0,,1.0,3.0,,1.0,8.0,,,,2.0,,,2.0,,,,,,,27.0,,,,3.0,materialsvirtuallab/matml,https://hub.docker.com/r/materialsvirtuallab/matml,2025-04-08 02:43:39.769975,2.0,220.0,materialyzeai/matml,,,,,,,,,,,,,,,
458,KmdPlus,,unsupervised,https://github.com/Minoru938/KmdPlus,"This module contains a class for treating kernel mean descriptor (KMD), and a function for generating descriptors with..",4,False,MIT,,Minoru938/KmdPlus,https://github.com/Minoru938/KmdPlus,2023-03-26 10:06:34,2024-09-25 07:36:49.000,2024-09-25 07:36:48,8.0,1.0,1.0,,,,7.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
459,DeepCDP,,ml-dft,https://github.com/siddarthachar/deepcdp,DeepCDP: Deep learning Charge Density Prediction.,4,False,,,siddarthachar/deepcdp,https://github.com/siddarthachar/deepcdp,2021-12-18 14:26:56,2023-06-16 20:38:23.000,2023-06-16 20:38:23,96.0,3.0,1.0,27.0,,,6.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
460,ML-atomate,,materials-discovery,https://github.com/takahashi-akira-36m/ml_atomate,Machine learning-assisted Atomate code for autonomous computational materials screening.,4,False,GPL-3.0,"['active-learning', 'workflows']",takahashi-akira-36m/ml_atomate,https://github.com/takahashi-akira-36m/ml_atomate,2023-09-21 08:45:10,2023-11-17 09:54:23.000,2023-11-17 09:51:02,6.0,1.0,1.0,,,,6.0,2023-09-29 03:52:46.000,stam_m_2023_fix,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
461,descriptors-inversion,,generative,https://github.com/MCobe94/descriptors-inversion,Local inversion of the chemical environment representations.,4,False,MIT,"['rep-eng', 'single-paper']",MCobe94/descriptors-inversion,https://github.com/MCobe94/descriptors-inversion,2022-01-27 14:55:20,2023-07-14 14:46:29.000,2023-07-14 14:46:29,19.0,1.0,1.0,,,,6.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
462,Visual Graph Datasets,,datasets,https://github.com/aimat-lab/visual_graph_datasets,Datasets for the training of graph neural networks (GNNs) and subsequent visualization of attributional explanations..,4,False,MIT,"['xai', 'rep-learn']",aimat-lab/visual_graph_datasets,https://github.com/aimat-lab/visual_graph_datasets,2023-06-01 11:33:18,2025-09-25 11:50:41.000,2025-09-25 11:50:23,60.0,3.0,2.0,,1.0,,5.0,,,,2.0,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
463,automl-materials,,rep-eng,https://github.com/mm-tud/automl-materials,AutoML for Regression Tasks on Small Tabular Data in Materials Design.,4,False,MIT,"['automl', 'benchmarking', 'single-paper']",mm-tud/automl-materials,https://github.com/mm-tud/automl-materials,2022-10-07 09:49:18,2022-11-15 15:22:54.000,2022-11-15 15:22:45,6.0,2.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
464,CSNN,,ml-dft,https://github.com/foxjas/CSNN,Primary codebase of CSNN - Concentric Spherical Neural Network for 3D Representation Learning.,4,False,BSD-3-Clause,,foxjas/CSNN,https://github.com/foxjas/CSNN,2022-05-19 15:40:49,2022-10-11 04:27:40.000,2022-10-11 04:27:40,6.0,,1.0,,,,3.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
465,rholearn,,ml-dft,https://github.com/lab-cosmo/rholearn,Learning and predicting electronic densities decomposed on a basis and global electronic densities of states at DFT..,4,False,MIT,"['ml-dft', 'rep-eng', 'density-of-states']",lab-cosmo/rholearn,https://github.com/lab-cosmo/rholearn,2024-09-30 20:22:25,2025-05-06 15:57:41.000,2025-01-24 13:12:39,18.0,2.0,2.0,13.0,,,3.0,2024-10-04 19:31:33.000,0.1.0,1.0,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
466,linear-regression-benchmarks,,datasets,https://github.com/BingqingCheng/linear-regression-benchmarks,Data sets used for linear regression benchmarks.,4,False,MIT,"['benchmarking', 'single-paper']",BingqingCheng/linear-regression-benchmarks,https://github.com/BingqingCheng/linear-regression-benchmarks,2020-04-16 20:48:28,2022-01-26 08:29:46.000,2022-01-26 08:29:46,24.0,,2.0,2.0,,,1.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
467,AI4ChemMat Hands-On Series,,educational,https://github.com/ai4chemmat/ai4chemmat.github.io,Hands-On Series organized by Chemistry and Materials working group at Argonne Nat Lab.,4,False,MPL-2.0,,ai4chemmat/ai4chemmat.github.io,https://github.com/ai4chemmat/ai4chemmat.github.io,2023-03-24 21:25:21,2024-04-24 16:32:18.000,2024-04-24 16:32:18,40.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
468,magnetism-prediction,,rep-eng,https://github.com/dppant/magnetism-prediction,DFT-aided Machine Learning Search for Magnetism in Fe-based Bimetallic Chalcogenides.,4,False,Apache-2.0,"['magnetism', 'single-paper']",dppant/magnetism-prediction,https://github.com/dppant/magnetism-prediction,2022-09-13 03:58:10,2025-04-20 15:51:23.000,2025-04-20 15:51:23,48.0,2.0,2.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
469,gprep,,ml-dft,https://gitlab.com/jmargraf/gprep,Fitting DFTB repulsive potentials with GPR.,4,False,MIT,['single-paper'],,,2019-09-30 09:15:04,2019-09-30 09:15:04.000,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,jmargraf/gprep,https://gitlab.com/jmargraf/gprep,,
470,closed-loop-acceleration-benchmarks,,materials-discovery,https://github.com/aced-differentiate/closed-loop-acceleration-benchmarks,Data and scripts in support of the publication By how much can closed-loop frameworks accelerate computational..,4,False,MIT,"['materials-discovery', 'active-learning', 'single-paper']",aced-differentiate/closed-loop-acceleration-benchmarks,https://github.com/aced-differentiate/closed-loop-acceleration-benchmarks,2022-11-10 20:22:30,2023-07-25 21:25:42.000,2023-05-02 17:07:48,17.0,1.0,4.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
471,PeriodicPotentials,,ml-iap,https://github.com/AaltoRSE/PeriodicPotentials,A Periodic table app that displays potentials based on the selected elements.,4,False,MIT,"['community', 'visualization', 'lang-js']",AaltoRSE/PeriodicPotentials,https://github.com/AaltoRSE/PeriodicPotentials,2022-10-14 09:03:59,2022-10-18 17:10:22.000,2022-10-18 17:10:22,17.0,1.0,3.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
472,Allegro-JAX,,ml-iap,https://github.com/mariogeiger/allegro-jax,JAX implementation of the Allegro interatomic potential.,3,False,MIT,,mariogeiger/allegro-jax,https://github.com/mariogeiger/allegro-jax,2023-07-02 19:00:00,2025-05-07 10:07:14.000,2025-05-07 10:07:10,8.0,2.0,2.0,1.0,1.0,2.0,22.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
473,SPINNER,,materials-discovery,https://github.com/MDIL-SNU/SPINNER,SPINNER (Structure Prediction of Inorganic crystals using Neural Network potentials with Evolutionary and Random..,3,False,GPL-3.0,"['lang-cpp', 'structure-prediction']",MDIL-SNU/SPINNER,https://github.com/MDIL-SNU/SPINNER,2021-07-15 02:10:58,2024-07-20 05:12:50.000,2021-11-25 07:58:15,102.0,2.0,1.0,,1.0,,14.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
474,ChemDataWriter,,language-models,https://github.com/ShuHuang/chemdatawriter,ChemDataWriter is a transformer-based library for automatically generating research books in the chemistry area.,3,False,MIT,['literature-data'],ShuHuang/chemdatawriter,https://github.com/ShuHuang/chemdatawriter,2023-09-22 10:05:25,2023-10-07 04:23:47.000,2023-10-07 04:07:59,9.0,1.0,2.0,,1.0,,14.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
475,atom_by_atom,,rep-learn,https://github.com/learningmatter-mit/atom_by_atom,Atom-by-atom design of metal oxide catalysts for the oxygen evolution reaction with Machine Learning.,3,False,,"['surface-science', 'single-paper']",learningmatter-mit/atom_by_atom,https://github.com/learningmatter-mit/atom_by_atom,2023-05-30 20:18:00,2023-10-19 15:59:08.000,2023-10-19 15:35:49,74.0,2.0,2.0,,,,10.0,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
476,e3psi,,ml-esm,https://github.com/muhrin/e3psi,Equivariant machine learning library for learning from electronic structures.,3,False,LGPL-3.0,,muhrin/e3psi,https://github.com/muhrin/e3psi,2022-08-08 10:48:30,2024-01-05 12:59:56.000,2024-01-05 12:59:09,19.0,,1.0,,,,7.0,,,,,,,,2.0,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
477,Element encoder,,rep-learn,https://github.com/jeherr/element-encoder,Autoencoder neural network to compress properties of atomic species into a vector representation.,3,False,GPL-3.0,['single-paper'],jeherr/element-encoder,https://github.com/jeherr/element-encoder,2019-03-27 17:11:30,2020-01-09 15:54:27.000,2020-01-09 15:54:26,8.0,2.0,3.0,,,1.0,6.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
478,APET,,ml-dft,https://github.com/emotionor/APET,Atomic Positional Embedding-based Transformer.,3,False,GPL-3.0,"['density-of-states', 'transformer']",emotionor/APET,https://github.com/emotionor/APET,2023-03-06 01:53:16,2024-04-24 03:43:39.000,2023-09-28 03:16:11,11.0,,1.0,,,,6.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
479,sl_discovery,,materials-discovery,https://github.com/CitrineInformatics-ERD-public/sl_discovery,Data processing and models related to Quantifying the performance of machine learning models in materials discovery.,3,False,Apache-2.0,"['materials-discovery', 'single-paper']",CitrineInformatics-ERD-public/sl_discovery,https://github.com/CitrineInformatics-ERD-public/sl_discovery,2022-10-24 18:10:14,2022-12-20 23:46:05.000,2022-12-20 23:45:57,5.0,1.0,2.0,,,,5.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
480,interface-lammps-mlip-3,,md,https://gitlab.com/ivannovikov/interface-lammps-mlip-3,An interface between LAMMPS and MLIP (version 3).,3,False,GPL-2.0,,,,2023-04-24 12:48:51,2023-04-24 12:48:51.000,,,7.0,,,4.0,1.0,4.0,,,0.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,ivannovikov/interface-lammps-mlip-3,https://gitlab.com/ivannovikov/interface-lammps-mlip-3,,
481,PiNN Lab,,educational,https://github.com/Teoroo-CMC/PiNN_lab,Material for running a lab session on atomic neural networks.,3,False,GPL-3.0,,Teoroo-CMC/PiNN_lab,https://github.com/Teoroo-CMC/PiNN_lab,2019-03-17 22:09:30,2023-05-01 15:59:56.000,2023-05-01 15:59:22,9.0,1.0,2.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,quantum-structure-ml,,general-tool,https://github.com/hgheiberger/quantum-structure-ml,Multi-class classification model for predicting the magnetic order of magnetic structures and a binary classification..,3,False,,"['magnetism', 'benchmarking']",hgheiberger/quantum-structure-ml,https://github.com/hgheiberger/quantum-structure-ml,2020-10-05 01:11:01,2022-12-22 21:45:40.000,2022-12-22 21:45:40,19.0,,2.0,,,,3.0,2022-08-18 05:25:24.000,1.0.0,1.0,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
